care_site_id,care_site_name,place_of_service_concept_id,location_id,care_site_source_value,place_of_service_source_value
249050,,8940,,151853098, 
249058,,8940,,224445230, 
249066,,8940,,610600077, 
249074,,8940,,836795793, 
249082,,8940,,894614994, 
249090,,8940,,868749824, 
249098,,8940,,463262580, 
249106,,8940,,336259062, 
249114,,8940,,665761365, 
249122,,8940,,691486619, 
249130,,8940,,320325573, 
249138,,8940,,038460814, 
249146,,8940,,674140184, 
249154,,8940,,494505804, 
249162,,8940,,596723147, 
249170,,8940,,306384157, 
249178,,8940,,142073285, 
249186,,8940,,405173568, 
249194,,8940,,259447576, 
249202,,8940,,858210823, 
249210,,8940,,536109401, 
249218,,8940,,888846225, 
249226,,8940,,550966242, 
249234,,8940,,462956926, 
249242,,8940,,351329417, 
249250,,8940,,899386679, 
249258,,8940,,258992834, 
249266,,8940,,676460101, 
249274,,8940,,525681124, 
249282,,8940,,669574044, 
249290,,8940,,611097236, 
249298,,8940,,958409242, 
249306,,8940,,759470911, 
249314,,8940,,156588146, 
249322,,8940,,377179089, 
249330,,8940,,866242569, 
249338,,8940,,302877530, 
249346,,8940,,412718267, 
249354,,8940,,763277647, 
249362,,8940,,681919450, 
249370,,8940,,712354178, 
249378,,8940,,792313751, 
249386,,8940,,323471712, 
249394,,8940,,196708159, 
249402,,8940,,978379337, 
249410,,8940,,904922372, 
249418,,8940,,246200832, 
249426,,8940,,308763802, 
249434,,8940,,021986658, 
249442,,8940,,401689344, 
249450,,8940,,629591663, 
249458,,8940,,146074739, 
249466,,8940,,615561852, 
249474,,8940,,880976553, 
249482,,8940,,062832944, 
249490,,8940,,740642839, 
249498,,8940,,577738650, 
249506,,8940,,697314463, 
249514,,8940,,372129315, 
249522,,8940,,777849625, 
249530,,8940,,288945394, 
249538,,8940,,584239702, 
249546,,8940,,070736949, 
249554,,8940,,276884700, 
249562,,8940,,502816750, 
249570,,8940,,847602996, 
249578,,8940,,289786101, 
249586,,8940,,703511952, 
249594,,8940,,143173864, 
249602,,8940,,770612367, 
249610,,8940,,966292436, 
249618,,8940,,736326462, 
249626,,8940,,598155714, 
249634,,8940,,584595956, 
249642,,8940,,261230069, 
249650,,8940,,145875656, 
249658,,8940,,387727318, 
249666,,8940,,314639269, 
249674,,8940,,237778621, 
249682,,8940,,062335981, 
249690,,8940,,189256111, 
249698,,8940,,752106680, 
249706,,8940,,018153081, 
249714,,8940,,981211563, 
249722,,8940,,375854271, 
249730,,8940,,905298887, 
249738,,8940,,630045459, 
249746,,8940,,786512942, 
249754,,8940,,375276917, 
249762,,8940,,171975066, 
249770,,8940,,006942590, 
249778,,8940,,041521429, 
249786,,8940,,319527157, 
249794,,8940,,687621500, 
249802,,8940,,789669116, 
249810,,8940,,791941448, 
249818,,8940,,292089713, 
249826,,8940,,371249913, 
249834,,8940,,827041955, 
249842,,8940,,159936369, 
249850,,8940,,999833706, 
249858,,8940,,174518596, 
249866,,8940,,885196757, 
249874,,8940,,957519338, 
249882,,8940,,743362816, 
249890,,8940,,999662883, 
249898,,8940,,533050353, 
249906,,8940,,237868544, 
249914,,8940,,793719804, 
249922,,8940,,221580491, 
249930,,8940,,355220793, 
249938,,8940,,744501952, 
249946,,8940,,495386567, 
249954,,8940,,250905844, 
249962,,8940,,021841251, 
249970,,8940,,414581720, 
249978,,8940,,216728173, 
249986,,8940,,843362507, 
249994,,8940,,351741963, 
250002,,8940,,668141275, 
250010,,8940,,831955805, 
250018,,8940,,939480404, 
250026,,8940,,224493173, 
250034,,8940,,839901930, 
250042,,8940,,044820503, 
250050,,8940,,759880351, 
250058,,8940,,852569988, 
250066,,8940,,562392620, 
250074,,8940,,283778418, 
250082,,8940,,825452821, 
250090,,8940,,226070709, 
250098,,8940,,274292892, 
250106,,8940,,791798393, 
250114,,8940,,322954448, 
250122,,8940,,565996473, 
250130,,8940,,186511515, 
250138,,8940,,586224668, 
250146,,8940,,856743056, 
250154,,8940,,032578143, 
250162,,8940,,056093528, 
250170,,8940,,829652233, 
250178,,8940,,363232164, 
250186,,8940,,316285148, 
250194,,8940,,236138970, 
250202,,8940,,263599751, 
250210,,8940,,113532510, 
250218,,8940,,141620784, 
250226,,8940,,565890974, 
250234,,8717,,31S0KN,Inpatient Facility
250242,,8940,,242575511, 
250250,,8940,,130658718, 
250258,,8940,,796015841, 
250266,,8940,,000747776, 
250274,,8940,,910349648, 
250282,,8940,,360202021, 
250290,,8940,,018513170, 
250298,,8940,,043910695, 
250306,,8940,,847372117, 
250314,,8940,,519976310, 
250322,,8940,,625197904, 
250330,,8940,,645973921, 
250338,,8940,,930882015, 
250346,,8940,,042506185, 
250354,,8940,,934798107, 
250362,,8940,,406298313, 
250370,,8940,,057105762, 
250378,,8940,,379212071, 
250386,,8940,,359956508, 
250394,,8940,,839758884, 
250402,,8940,,320827255, 
250410,,8940,,321779827, 
250418,,8940,,201725441, 
250426,,8940,,196429833, 
250434,,8940,,695590065, 
250442,,8940,,681599248, 
250450,,8940,,939231162, 
250458,,8940,,675653467, 
250466,,8940,,019522806, 
250474,,8940,,236279348, 
250482,,8940,,483088664, 
250490,,8940,,698358920, 
250498,,8940,,813265046, 
250506,,8940,,596613669, 
250514,,8940,,536301624, 
250522,,8940,,704764008, 
250530,,8940,,809177652, 
250538,,8940,,280016290, 
250546,,8940,,270353039, 
250554,,8940,,959912767, 
250562,,8940,,703071187, 
250570,,8940,,128030286, 
250578,,8940,,813740838, 
250586,,8940,,267784827, 
250594,,8940,,852294441, 
250602,,8940,,221275579, 
250610,,8940,,516013975, 
250618,,8940,,817230150, 
250626,,8940,,952415785, 
250634,,8940,,126251590, 
250642,,8940,,006726027, 
250650,,8940,,769445001, 
250658,,8940,,688065732, 
250666,,8940,,755795000, 
250674,,8940,,683871926, 
250682,,8940,,476946087, 
250690,,8940,,813419746, 
250698,,8940,,877922918, 
250706,,8940,,834716153, 
250714,,8940,,020186650, 
250722,,8940,,894604561, 
250730,,8940,,748899051, 
250738,,8940,,842549173, 
250746,,8940,,984032452, 
250754,,8940,,200398085, 
250762,,8940,,026977021, 
250770,,8940,,470214781, 
250778,,8940,,246510048, 
250786,,8940,,041719341, 
250794,,8940,,448854798, 
250802,,8940,,379539678, 
250810,,8940,,659305326, 
250818,,8940,,934252999, 
250826,,8940,,543416979, 
250834,,8940,,797656396, 
250842,,8940,,498220716, 
250850,,8940,,875453024, 
250858,,8940,,608021000, 
250866,,8940,,300699533, 
250874,,8940,,543694663, 
250882,,8940,,277347319, 
250890,,8940,,093352228, 
250898,,8940,,798739988, 
250906,,8940,,954144863, 
250914,,8940,,021887740, 
250922,,8940,,841683287, 
250930,,8940,,304872748, 
250938,,8940,,744624757, 
250946,,8940,,755266252, 
250954,,8940,,421329967, 
250962,,8940,,926297449, 
250970,,8940,,965903744, 
250978,,8940,,700485528, 
250986,,8940,,336248811, 
250994,,8940,,900925171, 
251002,,8940,,209712063, 
251010,,8940,,451250296, 
251018,,8940,,752930268, 
251026,,8940,,563956218, 
251034,,8940,,985915950, 
251042,,8940,,730910097, 
251050,,8940,,730998816, 
251058,,8940,,484566224, 
251066,,8940,,403578596, 
251074,,8940,,029341447, 
251082,,8940,,283417950, 
251090,,8940,,326580521, 
251098,,8940,,655408412, 
251106,,8940,,325945363, 
251114,,8940,,882913976, 
251122,,8940,,366469892, 
251130,,8940,,090542962, 
251138,,8940,,400080915, 
251146,,8940,,078727317, 
251154,,8940,,908134952, 
251162,,8940,,356431275, 
251170,,8940,,766063699, 
251178,,8940,,743977985, 
251186,,8940,,310433629, 
251194,,8940,,528704788, 
251202,,8940,,839267739, 
251210,,8940,,649699609, 
251218,,8940,,987879497, 
251226,,8940,,723629988, 
251234,,8940,,411156226, 
251242,,8940,,356402375, 
251250,,8940,,603674227, 
251258,,8940,,461670950, 
251266,,8940,,143199800, 
251274,,8940,,641082009, 
251282,,8940,,889250224, 
251290,,8940,,915714542, 
251298,,8940,,185652129, 
251306,,8940,,031810753, 
251314,,8940,,127039876, 
251322,,8940,,464883615, 
251330,,8940,,660845002, 
251338,,8940,,938476647, 
251346,,8940,,944218788, 
251354,,8940,,894998150, 
251362,,8940,,342170880, 
251370,,8940,,963221346, 
251378,,8940,,793698994, 
251386,,8940,,308220313, 
251394,,8940,,110721739, 
251402,,8940,,016726249, 
251410,,8940,,265791372, 
251418,,8940,,859713132, 
251426,,8940,,611501107, 
251434,,8940,,306413954, 
251442,,8940,,142528268, 
251450,,8940,,610723536, 
251458,,8940,,917189457, 
251466,,8940,,235949904, 
251474,,8940,,744354851, 
251482,,8940,,841496375, 
251490,,8940,,887058650, 
251498,,8940,,051279955, 
251506,,8940,,415948490, 
251514,,8940,,010288856, 
251522,,8940,,037877161, 
251530,,8940,,861947382, 
251538,,8940,,194701080, 
251546,,8940,,701323449, 
251554,,8940,,622639468, 
251562,,8940,,228397110, 
251570,,8940,,034217141, 
251578,,8940,,945868942, 
251586,,8940,,434511766, 
251594,,8940,,104360946, 
251602,,8940,,535405279, 
251610,,8940,,716267475, 
251618,,8940,,317754082, 
251626,,8940,,152307974, 
251634,,8940,,958800018, 
251642,,8940,,126418090, 
251650,,8940,,734178992, 
251658,,8940,,636256996, 
251666,,8940,,022398119, 
251674,,8940,,411302052, 
251682,,8940,,221198031, 
251690,,8940,,167559048, 
251698,,8940,,908324938, 
251706,,8940,,040538742, 
251714,,8940,,293609356, 
251722,,8940,,709603254, 
251730,,8940,,307831258, 
251738,,8940,,246561377, 
251746,,8940,,307634149, 
251754,,8940,,752779198, 
251762,,8940,,375613654, 
251770,,8940,,386440807, 
251778,,8940,,069651879, 
251786,,8940,,937551119, 
251794,,8717,,0530NP,Inpatient Facility
251802,,8940,,482113916, 
251810,,8940,,294149597, 
251818,,8940,,093852055, 
251826,,8940,,893291672, 
251834,,8940,,960946883, 
251842,,8940,,806684720, 
251850,,8940,,716588912, 
251858,,8940,,818734254, 
251866,,8940,,798965631, 
251874,,8940,,131510482, 
251882,,8940,,149772345, 
251890,,8940,,762116841, 
251898,,8940,,065673436, 
251906,,8940,,909945489, 
251914,,8940,,302395478, 
251922,,8940,,819358618, 
251930,,8940,,669265452, 
251938,,8940,,797757722, 
251946,,8940,,970172839, 
251954,,8940,,334309509, 
251962,,8940,,764496400, 
251970,,8940,,303534045, 
251978,,8940,,287492256, 
251986,,8940,,887131322, 
251994,,8940,,840024587, 
252002,,8940,,384248691, 
252010,,8940,,121777606, 
252018,,8940,,141783442, 
252026,,8940,,277472433, 
252034,,8940,,080720657, 
252042,,8940,,059495941, 
252050,,8940,,343412262, 
252058,,8940,,477865172, 
252066,,8940,,675708178, 
252074,,8940,,625857071, 
252082,,8940,,345240148, 
252090,,8940,,375650960, 
252098,,8940,,575007210, 
252106,,8940,,153443320, 
252114,,8940,,884568377, 
252122,,8940,,098464448, 
252130,,8940,,683412409, 
252138,,8940,,296217961, 
252146,,8940,,652165154, 
252154,,8940,,044718176, 
252162,,8940,,937659038, 
252170,,8940,,315991800, 
252178,,8940,,877966864, 
252186,,8940,,591541911, 
252194,,8940,,538980168, 
252202,,8940,,308549022, 
252210,,8940,,350761342, 
252218,,8940,,606609481, 
252226,,8940,,339002713, 
252234,,8940,,147738381, 
252242,,8940,,040561878, 
252250,,8940,,108035671, 
252258,,8940,,555401054, 
252266,,8940,,689180662, 
252274,,8940,,446708973, 
252282,,8940,,390201592, 
252290,,8940,,501789428, 
252298,,8940,,900112231, 
252306,,8940,,725769403, 
252314,,8940,,370724743, 
252322,,8940,,492016976, 
252330,,8940,,560752120, 
252338,,8940,,333449597, 
252346,,8940,,068972571, 
252354,,8940,,345337760, 
252362,,8940,,678483126, 
252370,,8940,,604970446, 
252378,,8940,,901870576, 
252386,,8940,,332154312, 
252394,,8940,,619686899, 
252402,,8940,,884170169, 
252410,,8940,,332653578, 
252418,,8940,,971421013, 
252426,,8940,,083625259, 
252434,,8940,,540037990, 
252442,,8940,,056914310, 
252450,,8940,,452614183, 
252458,,8940,,616688138, 
252466,,8940,,111216044, 
252474,,8940,,316121073, 
252482,,8940,,610821876, 
252490,,8940,,375477492, 
252498,,8940,,195216355, 
252506,,8940,,977150578, 
252514,,8940,,508707796, 
252522,,8940,,232782417, 
252530,,8940,,618004575, 
252538,,8940,,059738966, 
252546,,8940,,744220617, 
252554,,8940,,627127640, 
252562,,8940,,271492350, 
252570,,8940,,955353940, 
252578,,8940,,943538222, 
252586,,8940,,576106988, 
252594,,8940,,557619744, 
252602,,8940,,506232267, 
252610,,8940,,868346007, 
252618,,8940,,105644484, 
252626,,8940,,043912608, 
252634,,8940,,790981231, 
252642,,8940,,880959607, 
252650,,8940,,758015471, 
252658,,8940,,047973278, 
252666,,8940,,407719118, 
252674,,8940,,768135136, 
252682,,8940,,384688035, 
252690,,8940,,565258684, 
252698,,8940,,314824752, 
252706,,8940,,495414551, 
252714,,8940,,080611097, 
252722,,8940,,502260850, 
252730,,8940,,533497695, 
252738,,8940,,443873712, 
252746,,8940,,504917695, 
252754,,8940,,886411597, 
252762,,8940,,279158416, 
252770,,8940,,316340778, 
252778,,8940,,533272024, 
252786,,8940,,174753337, 
252794,,8940,,048278972, 
252802,,8940,,140046016, 
252810,,8940,,847998307, 
252818,,8940,,400095181, 
252826,,8940,,483144175, 
252834,,8940,,404258444, 
252842,,8940,,758191053, 
252850,,8940,,530591329, 
252858,,8940,,324406321, 
252866,,8940,,713876923, 
252874,,8940,,938853509, 
252882,,8940,,451111194, 
252890,,8940,,998560665, 
252898,,8940,,545473948, 
252906,,8940,,691370577, 
252914,,8940,,873891192, 
252922,,8940,,251314091, 
252930,,8940,,182895603, 
252938,,8940,,386887383, 
252946,,8940,,579678808, 
252954,,8940,,041265564, 
252962,,8940,,871146332, 
252970,,8940,,218262234, 
252978,,8940,,803968990, 
252986,,8940,,486268354, 
252994,,8940,,972946583, 
253002,,8940,,476799547, 
253010,,8940,,158980565, 
253018,,8940,,686101615, 
253026,,8940,,761560356, 
253034,,8940,,389495216, 
253042,,8940,,412209468, 
253050,,8940,,186012268, 
253058,,8940,,808150959, 
253066,,8940,,484763173, 
253074,,8940,,318256360, 
253082,,8940,,896752266, 
253090,,8940,,048904356, 
253098,,8940,,155954310, 
253106,,8940,,015508794, 
253114,,8940,,303079426, 
253122,,8940,,496511845, 
253130,,8940,,255844213, 
253138,,8940,,344958529, 
253146,,8940,,546634707, 
253154,,8940,,423807152, 
253162,,8940,,089909418, 
253170,,8940,,946852795, 
253178,,8940,,638189703, 
253186,,8940,,754366622, 
253194,,8940,,366842078, 
253202,,8940,,688480513, 
253210,,8940,,899824852, 
253218,,8940,,593194686, 
253226,,8940,,939021076, 
253234,,8940,,419139581, 
253242,,8940,,626219309, 
253250,,8940,,572571379, 
253258,,8940,,920937853, 
253266,,8940,,614690131, 
253274,,8940,,510924762, 
253282,,8940,,933816477, 
253290,,8940,,412828097, 
253298,,8940,,049491998, 
253306,,8940,,150843118, 
253314,,8940,,019562723, 
253322,,8940,,692228720, 
253330,,8940,,164011513, 
253338,,8940,,976813455, 
253346,,8940,,729425875, 
253354,,8940,,807214264, 
253362,,8940,,953745304, 
253370,,8940,,966381205, 
253378,,8940,,093061679, 
253386,,8940,,628668815, 
253394,,8940,,694747613, 
253402,,8756,,1313BQ,Outpatient Facility
253410,,8940,,923494369, 
253418,,8940,,549707868, 
253426,,8940,,003586386, 
253434,,8940,,297707726, 
253442,,8940,,654213959, 
253450,,8940,,474387277, 
253458,,8940,,061373026, 
253466,,8940,,415168484, 
253474,,8940,,778626512, 
253482,,8940,,528340539, 
253490,,8940,,217241321, 
253498,,8940,,203781952, 
253506,,8940,,661870176, 
253514,,8940,,200178567, 
253522,,8940,,742161255, 
253530,,8940,,335823498, 
253538,,8940,,251254242, 
253546,,8940,,280461686, 
253554,,8940,,380496976, 
253562,,8940,,551640605, 
253570,,8940,,276051408, 
253578,,8940,,291613971, 
253586,,8940,,856637551, 
253594,,8940,,353788350, 
253602,,8940,,020190856, 
253610,,8940,,652479504, 
253618,,8940,,245852793, 
253626,,8940,,852638459, 
253634,,8940,,860989766, 
253642,,8940,,334954616, 
253650,,8940,,712337796, 
253658,,8940,,545227767, 
253666,,8940,,371734982, 
253674,,8940,,881252496, 
253682,,8940,,476095761, 
253690,,8940,,999915427, 
253698,,8940,,011139080, 
253706,,8940,,403157729, 
253714,,8940,,797701735, 
253722,,8940,,827392377, 
253730,,8940,,049061948, 
253738,,8940,,806239355, 
253746,,8940,,022140835, 
253754,,8940,,918215929, 
253762,,8940,,366613923, 
253770,,8940,,340247300, 
253778,,8940,,811933574, 
253786,,8940,,570018018, 
253794,,8940,,625047429, 
253802,,8940,,626878223, 
253810,,8940,,968982608, 
253818,,8940,,330994694, 
253826,,8940,,663190304, 
253834,,8940,,685125291, 
253842,,8940,,334537432, 
253850,,8940,,059057277, 
253858,,8940,,386150175, 
253866,,8940,,258691468, 
253874,,8940,,927200104, 
253882,,8940,,437305556, 
253890,,8940,,437177942, 
253898,,8940,,578946787, 
253906,,8940,,671332288, 
253914,,8940,,118617771, 
253922,,8940,,801122212, 
253930,,8940,,228498139, 
253938,,8940,,974672235, 
253946,,8940,,160976243, 
253954,,8940,,255216380, 
253962,,8940,,765641817, 
253970,,8940,,114107647, 
253978,,8940,,860670812, 
253986,,8940,,040652502, 
253994,,8940,,551534951, 
254002,,8940,,473515932, 
254010,,8940,,878397463, 
254018,,8940,,856859983, 
254026,,8940,,401580234, 
254034,,8940,,919886171, 
254042,,8940,,059861970, 
254050,,8940,,364129048, 
254058,,8940,,432821405, 
254066,,8940,,784282189, 
254074,,8940,,562564246, 
254082,,8940,,701767289, 
254090,,8940,,879856263, 
254098,,8940,,162259473, 
254106,,8940,,754837594, 
254114,,8940,,745611908, 
254122,,8940,,488234705, 
254130,,8940,,296828132, 
254138,,8940,,935239929, 
254146,,8940,,952641640, 
254154,,8940,,155006327, 
254162,,8940,,246984986, 
254170,,8940,,236703742, 
254178,,8940,,406465170, 
254186,,8940,,372952246, 
254194,,8940,,310957595, 
254202,,8940,,679148237, 
254210,,8940,,558993420, 
254218,,8940,,944997588, 
254226,,8940,,793177375, 
254234,,8940,,262402452, 
254242,,8940,,477454826, 
254250,,8940,,310821935, 
254258,,8940,,749841062, 
254266,,8940,,327640490, 
254274,,8940,,387168369, 
254282,,8940,,581619772, 
254290,,8940,,573891726, 
254298,,8940,,857020618, 
254306,,8940,,386718569, 
254314,,8940,,439840009, 
254322,,8940,,098325143, 
254330,,8940,,656179411, 
254338,,8940,,019033849, 
254346,,8940,,278439578, 
254354,,8940,,646453390, 
254362,,8940,,869361953, 
254370,,8940,,494649741, 
254378,,8940,,899428462, 
254386,,8940,,716956233, 
254394,,8940,,146643673, 
254402,,8940,,044105090, 
254410,,8940,,109199006, 
254418,,8940,,829364478, 
254426,,8940,,247645609, 
254434,,8940,,249482029, 
254442,,8940,,115532990, 
254450,,8940,,739716047, 
254458,,8940,,063617708, 
254466,,8940,,078660156, 
254474,,8940,,874744216, 
254482,,8940,,736015746, 
254490,,8940,,752592226, 
254498,,8940,,878328287, 
254506,,8940,,012090613, 
254514,,8940,,283338449, 
254522,,8940,,281258139, 
254530,,8940,,567227138, 
254538,,8940,,353636271, 
254546,,8940,,085125261, 
254554,,8940,,698336611, 
254562,,8940,,415419851, 
254570,,8940,,055611403, 
254578,,8940,,095875804, 
254586,,8940,,062692420, 
254594,,8940,,837732923, 
254602,,8940,,573683201, 
254610,,8940,,832845481, 
254618,,8940,,899834755, 
254626,,8940,,981886211, 
254634,,8940,,475083327, 
254642,,8940,,833110503, 
254650,,8940,,750100588, 
254658,,8940,,260763953, 
254666,,8940,,821847801, 
254674,,8940,,159053801, 
254682,,8940,,550941450, 
254690,,8940,,422787212, 
254698,,8940,,379200890, 
254706,,8940,,696515884, 
254714,,8940,,239457184, 
254722,,8940,,775677315, 
254730,,8940,,825166436, 
254738,,8940,,915569486, 
254746,,8940,,349281053, 
254754,,8940,,098407776, 
254762,,8940,,609215978, 
254770,,8940,,042578222, 
254778,,8940,,681528613, 
254786,,8940,,664721178, 
254794,,8940,,251487022, 
254802,,8940,,570288746, 
254810,,8940,,383419916, 
254818,,8940,,802774988, 
254826,,8940,,817804606, 
254834,,8940,,818177048, 
254842,,8940,,401598217, 
254850,,8940,,015774311, 
254858,,8940,,871483191, 
254866,,8940,,689079075, 
254874,,8940,,155479898, 
254882,,8940,,170073794, 
254890,,8940,,818350707, 
254898,,8940,,737154621, 
254906,,8940,,001404352, 
